X, Y, Z
8506.87,2017.41,7566.29
8503.79,2016.51,7560.81
8500.71,2015.63,7555.33
8497.63,2014.78,7549.84
8494.54,2013.97,7544.34
8491.45,2013.18,7538.84
8488.37,2012.42,7533.34
8485.28,2011.69,7527.83
8482.18,2010.98,7522.32
8479.09,2010.31,7516.81
8475.99,2009.66,7511.29
8472.9,2009.04,7505.77
8469.79,2008.44,7500.25
8466.69,2007.88,7494.72
8463.59,2007.33,7489.19
8460.48,2006.82,7483.66
8457.37,2006.33,7478.13
8454.26,2005.86,7472.59
8451.15,2005.42,7467.05
8448.03,2005,7461.52
8444.91,2004.61,7455.98
8441.79,2004.24,7450.44
8438.66,2003.9,7444.9
8435.53,2003.57,7439.35
8432.4,2003.28,7433.81
8429.26,2003,7428.27
8426.13,2002.74,7422.72
8422.98,2002.51,7417.18
8419.84,2002.3,7411.64
8416.69,2002.11,7406.1
8413.54,2001.94,7400.55
8410.38,2001.79,7395.01
8407.22,2001.66,7389.47
8404.06,2001.56,7383.93
8400.89,2001.47,7378.4
8397.72,2001.4,7372.86
8394.54,2001.35,7367.33
8391.36,2001.32,7361.8
8388.18,2001.3,7356.27
8384.99,2001.31,7350.74
8381.8,2001.33,7345.22
8378.6,2001.37,7339.69
8375.4,2001.42,7334.18
8372.19,2001.5,7328.66
8368.98,2001.58,7323.15
8365.77,2001.69,7317.64
8362.54,2001.81,7312.14
8359.32,2001.95,7306.63
8356.09,2002.1,7301.14
8352.85,2002.26,7295.65
8349.61,2002.44,7290.16
8346.36,2002.64,7284.68
8343.11,2002.85,7279.2
8339.85,2003.07,7273.73
8336.59,2003.3,7268.26
8333.32,2003.55,7262.8
8330.05,2003.81,7257.34
8326.77,2004.08,7251.89
8323.48,2004.36,7246.45
8320.19,2004.66,7241.01
8316.89,2004.96,7235.58
8313.58,2005.28,7230.16
8310.27,2005.61,7224.74
8306.96,2005.94,7219.33
8303.63,2006.29,7213.93
8300.3,2006.65,7208.53
8296.97,2007.01,7203.15
8293.62,2007.39,7197.77
8290.28,2007.77,7192.4
8286.92,2008.16,7187.03
8283.56,2008.56,7181.68
8280.19,2008.97,7176.33
8276.81,2009.39,7170.99
8273.43,2009.81,7165.65
8270.05,2010.25,7160.33
8266.66,2010.69,7155
8263.26,2011.14,7149.69
8259.86,2011.6,7144.38
8256.46,2012.06,7139.07
8253.05,2012.54,7133.77
8249.64,2013.02,7128.48
8246.22,2013.51,7123.19
8242.8,2014.01,7117.9
8239.38,2014.52,7112.62
8235.95,2015.03,7107.34
8232.53,2015.56,7102.07
8229.09,2016.09,7096.79
8225.66,2016.63,7091.53
8222.22,2017.17,7086.26
8218.79,2017.73,7081
8215.35,2018.29,7075.74
8211.91,2018.86,7070.48
8208.46,2019.43,7065.22
8205.02,2020.02,7059.96
8201.58,2020.61,7054.71
8198.13,2021.21,7049.45
8194.69,2021.82,7044.2
8191.24,2022.43,7038.94
8187.8,2023.06,7033.69
8184.35,2023.69,7028.43
8180.91,2024.33,7023.18
8177.47,2024.97,7017.92
8174.02,2025.62,7012.66
8170.58,2026.28,7007.41
8167.14,2026.95,7002.14
8163.71,2027.62,6996.88
8160.27,2028.3,6991.62
8156.84,2028.99,6986.35
8153.41,2029.69,6981.08
8149.98,2030.39,6975.81
8146.55,2031.1,6970.53
8143.13,2031.82,6965.25
8139.71,2032.54,6959.97
8136.3,2033.27,6954.68
8132.89,2034.01,6949.39
8129.48,2034.75,6944.09
8126.07,2035.51,6938.79
8122.68,2036.26,6933.48
8119.28,2037.03,6928.17
8115.89,2037.8,6922.85
8112.51,2038.58,6917.52
8109.13,2039.37,6912.19
8105.76,2040.16,6906.85
8102.39,2040.96,6901.51
8099.03,2041.76,6896.16
8095.67,2042.57,6890.8
8092.33,2043.39,6885.43
8088.98,2044.22,6880.05
8085.65,2045.05,6874.67
8082.32,2045.88,6869.28
8079,2046.73,6863.88
8075.69,2047.58,6858.47
8072.38,2048.43,6853.05
8069.09,2049.3,6847.62
8065.8,2050.17,6842.18
8062.52,2051.04,6836.73
8059.25,2051.92,6831.27
8055.99,2052.81,6825.8
8052.74,2053.7,6820.32
8049.49,2054.6,6814.83
8046.26,2055.51,6809.33
8043.04,2056.42,6803.81
8039.83,2057.34,6798.28
8036.62,2058.26,6792.74
8033.43,2059.19,6787.19
8030.25,2060.13,6781.63
8027.08,2061.07,6776.05
8023.92,2062.02,6770.46
8020.78,2062.97,6764.86
8017.65,2063.92,6759.25
8014.53,2064.89,6753.63
8011.42,2065.85,6748.01
8008.33,2066.83,6742.37
8005.25,2067.8,6736.72
8002.18,2068.79,6731.06
7999.13,2069.77,6725.39
7996.1,2070.77,6719.72
7993.08,2071.76,6714.03
7990.07,2072.76,6708.34
7987.08,2073.77,6702.64
7984.11,2074.77,6696.94
7981.16,2075.79,6691.23
7978.22,2076.8,6685.51
7975.3,2077.82,6679.78
7972.4,2078.85,6674.05
7969.51,2079.88,6668.31
7966.65,2080.91,6662.57
7963.8,2081.94,6656.82
7960.98,2082.98,6651.07
7958.17,2084.02,6645.32
7955.38,2085.06,6639.56
7952.62,2086.11,6633.79
7949.87,2087.16,6628.03
7947.15,2088.21,6622.26
7944.44,2089.27,6616.49
7941.76,2090.33,6610.71
7939.1,2091.39,6604.94
7936.47,2092.45,6599.16
7933.85,2093.51,6593.38
7931.26,2094.58,6587.6
7928.7,2095.65,6581.82
7926.15,2096.72,6576.04
7923.64,2097.79,6570.26
7921.14,2098.87,6564.48
7918.67,2099.94,6558.7
7916.23,2101.02,6552.92
7913.82,2102.1,6547.14
7911.42,2103.18,6541.36
7909.06,2104.26,6535.59
7906.72,2105.34,6529.81
7904.41,2106.42,6524.05
7902.13,2107.51,6518.28
7899.88,2108.59,6512.52
7897.65,2109.67,6506.76
7895.46,2110.76,6501
7893.29,2111.84,6495.25
7891.15,2112.93,6489.5
7889.04,2114.02,6483.76
7886.96,2115.1,6478.02
7884.92,2116.19,6472.29
7882.9,2117.27,6466.56
7880.91,2118.36,6460.84
7878.96,2119.44,6455.13
7877.04,2120.53,6449.42
7875.15,2121.61,6443.72
7873.29,2122.7,6438.03
7871.47,2123.78,6432.35
7869.68,2124.86,6426.67
7867.92,2125.94,6421
7866.2,2127.02,6415.34
7864.51,2128.1,6409.69
7862.86,2129.17,6404.05
7861.24,2130.25,6398.42
7859.65,2131.32,6392.8
7858.1,2132.4,6387.19
7856.56,2133.47,6381.58
7855.05,2134.54,6375.99
7853.56,2135.61,6370.4
7852.08,2136.68,6364.83
7850.62,2137.76,6359.25
7849.15,2138.83,6353.69
7847.69,2139.9,6348.13
7846.23,2140.97,6342.58
7844.77,2142.05,6337.04
7843.29,2143.13,6331.5
7841.81,2144.21,6325.97
7840.3,2145.29,6320.44
7838.78,2146.37,6314.92
7837.24,2147.46,6309.4
