X, Y, Z
7103.86,2060.73,6498.96
7104.81,2064.15,6492.02
7105.72,2067.61,6485.02
7106.61,2071.11,6477.96
7107.46,2074.66,6470.84
7108.27,2078.25,6463.65
7109.03,2081.89,6456.39
7109.74,2085.58,6449.06
7110.4,2089.32,6441.66
7111,2093.11,6434.18
7111.53,2096.96,6426.62
7112,2100.86,6418.98
7112.39,2104.82,6411.26
7112.71,2108.84,6403.44
7112.94,2112.91,6395.54
7113.09,2117.05,6387.55
7113.15,2121.26,6379.46
7113.11,2125.53,6371.27
7112.97,2129.86,6362.99
7112.73,2134.26,6354.6
7112.38,2138.74,6346.1
7111.91,2143.28,6337.5
7111.33,2147.9,6328.79
7110.62,2152.6,6319.96
7109.79,2157.37,6311.03
7108.84,2162.2,6301.99
7107.78,2167.1,6292.87
7106.61,2172.04,6283.68
7105.35,2177.03,6274.44
7103.99,2182.04,6265.16
7102.54,2187.08,6255.86
7101.02,2192.14,6246.54
7099.42,2197.2,6237.23
7097.76,2202.26,6227.94
7096.04,2207.31,6218.69
7094.27,2212.34,6209.49
7092.45,2217.35,6200.35
7090.59,2222.31,6191.29
7088.7,2227.23,6182.33
7086.79,2232.1,6173.47
7084.85,2236.9,6164.74
7082.9,2241.64,6156.15
7080.95,2246.29,6147.72
7079,2250.85,6139.45
7077.06,2255.32,6131.37
7075.13,2259.68,6123.49
7073.22,2263.93,6115.82
7071.34,2268.05,6108.38
7069.5,2272.05,6101.19
7067.7,2275.9,6094.25
7065.94,2279.6,6087.59
7064.24,2283.15,6081.21
7062.6,2286.53,6075.14
7061.03,2289.73,6069.39
7059.53,2292.75,6063.97
7058.12,2295.58,6058.9
7056.79,2298.21,6054.19
7055.55,2300.63,6049.86
7054.42,2302.83,6045.92
7053.4,2304.81,6042.39
7052.49,2306.55,6039.28
7051.7,2308.04,6036.61
7051.05,2309.28,6034.39
7050.52,2310.27,6032.64
7050.14,2310.98,6031.37
7049.9,2311.41,6030.6
7049.82,2311.56,6030.33
