X, Y, Z
7258.96,2122.19,4129.27
7255.25,2122.61,4136.73
7251.54,2123.09,4144.19
7247.83,2123.62,4151.65
7244.12,2124.2,4159.11
7240.42,2124.83,4166.57
7236.72,2125.52,4174.03
7233.03,2126.25,4181.48
7229.33,2127.03,4188.94
7225.63,2127.87,4196.39
7221.94,2128.75,4203.84
7218.25,2129.68,4211.28
7214.55,2130.66,4218.73
7210.85,2131.69,4226.17
7207.16,2132.76,4233.6
7203.46,2133.88,4241.03
7199.76,2135.05,4248.46
7196.06,2136.26,4255.88
7192.35,2137.52,4263.3
7188.65,2138.83,4270.71
7184.93,2140.18,4278.12
7181.22,2141.58,4285.51
7177.5,2143.02,4292.91
7173.78,2144.5,4300.29
7170.05,2146.02,4307.67
7166.31,2147.59,4315.04
7162.57,2149.21,4322.41
7158.83,2150.86,4329.76
7155.08,2152.56,4337.11
7151.32,2154.29,4344.44
7147.55,2156.07,4351.77
7143.77,2157.89,4359.09
7139.99,2159.75,4366.4
7136.2,2161.65,4373.7
7132.4,2163.58,4380.99
7128.59,2165.56,4388.27
7124.77,2167.57,4395.53
7120.94,2169.63,4402.79
7117.1,2171.72,4410.03
7113.25,2173.84,4417.26
7109.39,2176.01,4424.48
7105.52,2178.21,4431.69
7101.63,2180.44,4438.88
7097.74,2182.71,4446.06
7093.82,2185.02,4453.23
7089.9,2187.36,4460.38
7085.96,2189.74,4467.52
7082.01,2192.15,4474.64
7078.05,2194.59,4481.75
7074.06,2197.07,4488.84
7070.07,2199.57,4495.92
7066.06,2202.11,4502.98
7062.03,2204.69,4510.03
7057.99,2207.29,4517.06
7053.92,2209.93,4524.07
7049.85,2212.59,4531.06
7045.75,2215.29,4538.04
7041.64,2218.01,4545
7037.51,2220.77,4551.94
7033.36,2223.55,4558.86
7029.19,2226.36,4565.76
7025,2229.2,4572.64
7020.79,2232.07,4579.51
7016.56,2234.96,4586.35
7012.31,2237.89,4593.17
7008.04,2240.83,4599.98
7003.75,2243.81,4606.76
6999.43,2246.81,4613.52
6995.09,2249.83,4620.26
6990.73,2252.88,4626.98
6986.35,2255.96,4633.67
6981.95,2259.05,4640.35
6977.52,2262.18,4647
6973.06,2265.32,4653.62
6968.58,2268.49,4660.23
6964.08,2271.68,4666.81
6959.55,2274.89,4673.36
6955,2278.12,4679.89
6950.42,2281.38,4686.4
6945.81,2284.65,4692.88
6941.17,2287.95,4699.33
6936.51,2291.26,4705.76
6931.82,2294.59,4712.17
